temperature_k,electrical_conductance_per_area_s_m^-2,electronic_thermal_conductance_per_area_w_k^-1_m^-2,chemical_potential_ev,transmission_direction,area_angstrom^2
50.0,113656703635277.16,89621650.31764147,0.0,3,67.3674609258
51.75879396984924,112781997596015.69,95334654.58279018,0.0,3,67.3674609258
53.517587939698494,111955902016168.75,101592295.40647551,0.0,3,67.3674609258
55.27638190954774,111182522833670.4,108402641.27461123,0.0,3,67.3674609258
57.03517587939699,110465130040979.53,115772328.59848548,0.0,3,67.3674609258
58.79396984924623,109806271028363.44,123706801.0321614,0.0,3,67.3674609258
60.552763819095475,109207871053154.36,132210496.5857253,0.0,3,67.3674609258
62.311557788944725,108671321768812.31,141286990.39235613,0.0,3,67.3674609258
64.07035175879398,108197558835581.36,150939100.58589518,0.0,3,67.3674609258
65.82914572864321,107787129657898.23,161168964.157697,0.0,3,67.3674609258
67.58793969849246,107440252273984.27,171978088.9658406,0.0,3,67.3674609258
69.34673366834171,107156866375647.08,183367387.32583708,0.0,3,67.3674609258
71.10552763819095,106936677372251.66,195337195.8634603,0.0,3,67.3674609258
72.8643216080402,106779194339862.48,207887285.58801413,0.0,3,67.3674609258
74.62311557788945,106683762620122.52,221016865.46880263,0.0,3,67.3674609258
76.3819095477387,106649591757203.19,234724582.18139762,0.0,3,67.3674609258
78.14070351758794,106675779387565.22,249008518.14008832,0.0,3,67.3674609258
79.89949748743719,106761331627840.36,263866189.450754,0.0,3,67.3674609258
81.65829145728644,106905180441762.3,279294545.00318956,0.0,3,67.3674609258
83.41708542713567,107106198408160.78,295289967.57034475,0.0,3,67.3674609258
85.17587939698493,107363211258697.4,311848277.48923004,0.0,3,67.3674609258
86.93467336683418,107675008506151.86,328964739.25885165,0.0,3,67.3674609258
88.69346733668343,108040352441421.44,346634071.1985522,0.0,3,67.3674609258
90.45226130653266,108457985739631.8,364850458.15957403,0.0,3,67.3674609258
92.21105527638191,108926637882504.55,383607567.16780037,0.0,3,67.3674609258
93.96984924623115,109445030574974.25,402898565.7910619,0.0,3,67.3674609258
95.7286432160804,110011882308605.83,422716142.96518564,0.0,3,67.3674609258
97.48743718592965,110625912202236.83,443052531.97464466,0.0,3,67.3674609258
99.2462311557789,111285843231094.3,463899535.2623345,0.0,3,67.3674609258
101.00502512562815,111990404939071.58,485248550.735182,0.0,3,67.3674609258
102.76381909547739,112738335714581.6,507090599.2350811,0.0,3,67.3674609258
104.52261306532664,113528384698145.23,529416352.8554684,0.0,3,67.3674609258
106.28140703517587,114359313379370.6,552216163.8006433,0.0,3,67.3674609258
108.04020100502512,115229896932002.47,575480093.5059254,0.0,3,67.3674609258
109.79899497487438,116138925328065.03,599197941.7604557,0.0,3,67.3674609258
111.55778894472363,117085204265609.44,623359275.599792,0.0,3,67.3674609258
113.31658291457288,118067555939048.88,647953457.7614233,0.0,3,67.3674609258
115.07537688442211,119084819676382.14,672969674.5222421,0.0,3,67.3674609258
116.83417085427136,120135852463648.86,698396962.7623137,0.0,3,67.3674609258
118.5929648241206,121219529373623.78,724224236.1235346,0.0,3,67.3674609258
120.35175879396985,122334743912951.33,750440310.1546808,0.0,3,67.3674609258
122.1105527638191,123480408299563.02,777033926.3557247,0.0,3,67.3674609258
123.86934673366835,124655453680251.12,803993775.0540237,0.0,3,67.3674609258
125.62814070351759,125858830296619.88,831308517.0629483,0.0,3,67.3674609258
127.38693467336684,127089507606265.5,858966804.0897808,0.0,3,67.3674609258
129.1457286432161,128346474364893.38,886957297.8742347,0.0,3,67.3674609258
130.90452261306532,129628738674135.34,915268688.0518361,0.0,3,67.3674609258
132.66331658291458,130935327999047.92,943889708.7476612,0.0,3,67.3674609258
134.42211055276383,132265289158628.28,972809153.9157264,0.0,3,67.3674609258
136.18090452261305,133617688292156.39,1002015891.4476966,0.0,3,67.3674609258
137.9396984924623,134991610803736.92,1031498876.0816768,0.0,3,67.3674609258
139.69849246231155,136386161287061.53,1061247161.1477002,0.0,3,67.3674609258
141.4572864321608,137800463432124.9,1091249909.1913633,0.0,3,67.3674609258
143.21608040201005,139233659915393.67,1121496401.5208511,0.0,3,67.3674609258
144.9748743718593,140684912274738.84,1151976046.7255175,0.0,3,67.3674609258
146.73366834170855,142153400770290.9,1182678388.216324,0.0,3,67.3674609258
148.4924623115578,143638324232253.44,1213593110.839876,0.0,3,67.3674609258
150.25125628140705,145138899896614.66,1244710046.618594,0.0,3,67.3674609258
152.0100502512563,146654363229615.16,1276019179.669838,0.0,3,67.3674609258
153.76884422110552,148183967741769.1,1307510650.3566048,0.0,3,67.3674609258
155.52763819095478,149726984792183.75,1339174758.7218153,0.0,3,67.3674609258
157.28643216080403,151282703383881.28,1371001967.2572594,0.0,3,67.3674609258
159.04522613065328,152850429950792.97,1402982903.0570564,0.0,3,67.3674609258
160.8040201005025,154429488137066.9,1435108359.4040067,0.0,3,67.3674609258
162.56281407035175,156019218569307.72,1467369296.835538,0.0,3,67.3674609258
