temperature_k,electrical_conductance_per_area_s_m^-2,electronic_thermal_conductance_per_area_w_k^-1_m^-2,chemical_potential_ev,transmission_direction,area_angstrom^2
50.0,85194537258867.12,130340564.81590065,0.0,2,76.47252759477995
51.75879396984924,85650400418648.83,140808859.64876524,0.0,2,76.47252759477995
53.517587939698494,86168082497370.47,151950498.8328451,0.0,2,76.47252759477995
55.27638190954774,86747297929284.75,163762681.8058508,0.0,2,76.47252759477995
57.03517587939699,87387490828031.61,176239737.05314022,0.0,2,76.47252759477995
58.79396984924623,88087882818213.05,189373492.49277526,0.0,2,76.47252759477995
60.552763819095475,88847512913710.81,203153646.69138056,0.0,2,76.47252759477995
62.311557788944725,89665270737790.92,217568130.07731757,0.0,2,76.47252759477995
64.07035175879398,90539924195687.89,232603446.92409572,0.0,2,76.47252759477995
65.82914572864321,91470142543499.69,248244990.8263033,0.0,2,76.47252759477995
67.58793969849246,92454515649115.58,264477328.46601537,0.0,2,76.47252759477995
69.34673366834171,93491570111410.56,281284448.4964313,0.0,2,76.47252759477995
71.10552763819095,94579782792119.7,298649974.22454834,0.0,2,76.47252759477995
72.8643216080402,95717592219231.45,316557340.3731399,0.0,2,76.47252759477995
74.62311557788945,96903408239776.78,334989935.4999744,0.0,2,76.47252759477995
76.3819095477387,98135620231838.17,353931212.63633907,0.0,2,76.47252759477995
78.14070351758794,99412604128801.33,373364771.3887496,0.0,2,76.47252759477995
79.89949748743719,100732728461764.92,393274415.15500724,0.0,2,76.47252759477995
81.65829145728644,102094359587180.33,413644187.27650154,0.0,2,76.47252759477995
83.41708542713567,103495866234942.81,434458389.9257308,0.0,2,76.47252759477995
85.17587939698493,104935623486170.77,455701589.35495275,0.0,2,76.47252759477995
86.93467336683418,106412016268810.97,477358610.8500241,0.0,2,76.47252759477995
88.69346733668343,107923442442162.1,499414526.3799816,0.0,2,76.47252759477995
90.45226130653266,109468315527692.3,521854637.5394972,0.0,2,76.47252759477995
92.21105527638191,111045067132539.03,544664455.974086,0.0,2,76.47252759477995
93.96984924623115,112652149103316.5,567829683.0771948,0.0,2,76.47252759477995
95.7286432160804,114288035440890.42,591336190.3690816,0.0,2,76.47252759477995
97.48743718592965,115951224001267.16,615170001.6200918,0.0,2,76.47252759477995
99.2462311557789,117640238003396.23,639317277.4718815,0.0,2,76.47252759477995
101.00502512562815,119353627361263.75,663764303.0424855,0.0,2,76.47252759477995
102.76381909547739,121089969854973.77,688497478.7754452,0.0,2,76.47252759477995
104.52261306532664,122847872153414.55,713503314.6081718,0.0,2,76.47252759477995
106.28140703517587,124625970699463.38,738768427.3877056,0.0,2,76.47252759477995
