energy_ev,averaged_transmission,transmission_per_area_m^-2,transmission_direction,area_angstrom^2
-0.183746629833933,6.6850000000000005,8.741701379903547e+18,2,76.47252759477995
-0.1819091635355937,6.217500000000001,8.130370729925252e+18,2,76.47252759477995
-0.18007169723725436,5.6225000000000005,7.352313539043784e+18,2,76.47252759477995
-0.178234230938915,5.9575000000000005,7.790379352397215e+18,2,76.47252759477995
-0.1763967646405757,5.5600000000000005,7.270584842522621e+18,2,76.47252759477995
-0.17455929834223635,5.8825,7.69230491657182e+18,2,76.47252759477995
-0.17272183204389704,5.7925,7.574615593581346e+18,2,76.47252759477995
-0.1708843657455577,6.02,7.872108048918376e+18,2,76.47252759477995
-0.16904689944721835,6.2,8.107486694899325e+18,2,76.47252759477995
-0.16720943314887904,5.89,7.702112360154359e+18,2,76.47252759477995
-0.1653719668505397,5.5925,7.313083764713626e+18,2,76.47252759477995
-0.1635345005522004,5.2475000000000005,6.861941359916808e+18,2,76.47252759477995
-0.16169703425386106,5.5625,7.273853990383466e+18,2,76.47252759477995
-0.1598595679555217,4.7275,6.181958604860735e+18,2,76.47252759477995
-0.1580221016571824,5.522499999999999,7.221547624609922e+18,2,76.47252759477995
-0.15618463535884305,6.055,7.917876118970228e+18,2,76.47252759477995
-0.15434716906050372,6.37,8.329788749436887e+18,2,76.47252759477995
-0.1525097027621644,5.695,7.447118827008332e+18,2,76.47252759477995
-0.15067223646382505,5.4725,7.156164667392993e+18,2,76.47252759477995
-0.14883477016548574,4.5175,5.907350184549629e+18,2,76.47252759477995
-0.1469973038671464,3.66,4.78603246827928e+18,2,76.47252759477995
-0.14515983756880707,3.1799999999999997,4.1583560789967503e+18,2,76.47252759477995
-0.14332237127046774,2.73,3.56990946404438e+18,2,76.47252759477995
-0.1414849049721284,2.19,2.863773526101536e+18,2,76.47252759477995
-0.1396474386737891,1.8849999999999998,2.4649374870782623e+18,2,76.47252759477995
-0.13780997237544976,1.4849999999999999,1.9418738293428221e+18,2,76.47252759477995
-0.13597250607711042,1.3375,1.7489941055528786e+18,2,76.47252759477995
-0.1341350397787711,1.2825,1.6770728526142556e+18,2,76.47252759477995
-0.13229757348043175,0.9450000000000001,1.2357378913999777e+18,2,76.47252759477995
-0.13046010718209242,0.855,1.1180485684095036e+18,2,76.47252759477995
-0.1286226408837531,0.5725,7.48634860133849e+17,2,76.47252759477995
-0.12678517458541377,0.7174999999999999,9.382454360629459e+17,2,76.47252759477995
-0.12494770828707444,1.1575,1.5136154595719304e+18,2,76.47252759477995
-0.1231102419887351,1.1400000000000001,1.490731424546005e+18,2,76.47252759477995
-0.12127277569039578,1.08,1.412271875885689e+18,2,76.47252759477995
-0.11943530939205646,1.2125,1.5855367125105533e+18,2,76.47252759477995
-0.11759784309371712,1.02,1.333812327225373e+18,2,76.47252759477995
-0.11576037679537779,1.01,1.3207357357819868e+18,2,76.47252759477995
-0.11392291049703845,1.23,1.608420747536479e+18,2,76.47252759477995
-0.11208544419869913,1.2550000000000001,1.641112226144944e+18,2,76.47252759477995
-0.11024797790035981,1.0450000000000002,1.366503805833838e+18,2,76.47252759477995
-0.10841051160202046,1.14,1.4907314245460047e+18,2,76.47252759477995
-0.10657304530368114,1.535,2.0072567865597522e+18,2,76.47252759477995
-0.10473557900534182,1.6175,2.1151386659676867e+18,2,76.47252759477995
-0.10289811270700248,2.1175,2.7689682381369876e+18,2,76.47252759477995
-0.10106064640866315,1.8900000000000001,2.4714757827999555e+18,2,76.47252759477995
-0.09922318011032381,2.09,2.7330076116676756e+18,2,76.47252759477995
-0.09738571381198449,2.2,2.876850117544922e+18,2,76.47252759477995
-0.09554824751364516,2.3049999999999997,3.0141543277004744e+18,2,76.47252759477995
-0.09371078121530582,2.435,3.184150016464493e+18,2,76.47252759477995
-0.0918733149169665,2.585,3.380298888115283e+18,2,76.47252759477995
-0.09003584861862717,2.54,3.3214542266200463e+18,2,76.47252759477995
-0.08819838232028784,2.6325000000000003,3.442412697471367e+18,2,76.47252759477995
-0.0863609160219485,2.5,3.269147860846502e+18,2,76.47252759477995
-0.08452344972360917,2.5549999999999997,3.341069113785125e+18,2,76.47252759477995
-0.08268598342526985,2.8499999999999996,3.726828561365012e+18,2,76.47252759477995
-0.08084851712693052,2.6399999999999997,3.452220141053906e+18,2,76.47252759477995
-0.0790110508285912,2.6574999999999998,3.4751041760798316e+18,2,76.47252759477995
-0.07717358453025185,2.3725,3.1024213199433303e+18,2,76.47252759477995
-0.07533611823191252,2.4775,3.2397255300988836e+18,2,76.47252759477995
-0.0734986519335732,2.0075000000000003,2.6251257322597417e+18,2,76.47252759477995
-0.07166118563523387,2.29,2.994539440535396e+18,2,76.47252759477995
-0.06982371933689455,2.425,3.1710734250211067e+18,2,76.47252759477995
-0.0679862530385552,2.935,3.8379795886337935e+18,2,76.47252759477995
-0.06614878674021588,3.31,4.3283517677607685e+18,2,76.47252759477995
-0.06431132044187655,4.365,5.707932165037993e+18,2,76.47252759477995
-0.06247385414353721,4.757499999999999,6.221188379190893e+18,2,76.47252759477995
-0.06063638784519789,4.7475,6.208111787747507e+18,2,76.47252759477995
-0.05879892154685855,4.4925,5.874658705941164e+18,2,76.47252759477995
-0.05696145524851923,4.505,5.891004445245397e+18,2,76.47252759477995
-0.055123988950179906,4.8975,6.404260659398298e+18,2,76.47252759477995
-0.053286522651840564,5.8875,7.698843212293512e+18,2,76.47252759477995
-0.05144905635350124,6.015000000000001,7.865569753196684e+18,2,76.47252759477995
-0.0496115900551619,6.14,8.029027146239009e+18,2,76.47252759477995
-0.04777412375682258,5.930000000000001,7.754418725927903e+18,2,76.47252759477995
-0.04593665745848325,6.065,7.930952710413614e+18,2,76.47252759477995
-0.044099191160143915,5.7425,7.509232636364415e+18,2,76.47252759477995
-0.04226172486180459,5.6525,7.391543313373941e+18,2,76.47252759477995
-0.04042425856346525,5.15,6.734444593343794e+18,2,76.47252759477995
-0.03858679226512592,5.140000000000001,6.721368001900409e+18,2,76.47252759477995
-0.0367493259667866,4.5225,5.913888480271322e+18,2,76.47252759477995
-0.03491185966844728,4.45,5.819083192306774e+18,2,76.47252759477995
-0.033074393370107924,5.050000000000001,6.603678678909935e+18,2,76.47252759477995
-0.0312369270717686,3.7750000000000004,4.936413269878219e+18,2,76.47252759477995
-0.029399460773429274,3.725,4.871030312661288e+18,2,76.47252759477995
-0.027561994475089953,3.5250000000000004,4.6094984837935683e+18,2,76.47252759477995
-0.025724528176750628,3.01,3.936054024459188e+18,2,76.47252759477995
-0.023887061878411272,2.745,3.589524351209459e+18,2,76.47252759477995
-0.022049595580071947,2.065,2.700316133059211e+18,2,76.47252759477995
-0.020212129281732626,1.2925,1.6901494440576415e+18,2,76.47252759477995
-0.0183746629833933,0.7525000000000001,9.840135061147972e+17,2,76.47252759477995
-0.016537196685053976,0.5975,7.81326338742314e+17,2,76.47252759477995
-0.014699730386714622,0.4475,5.851774670915238e+17,2,76.47252759477995
-0.012862264088375297,0.3325,4.3479666549258477e+17,2,76.47252759477995
-0.011024797790035974,0.2475,3.236456382238037e+17,2,76.47252759477995
-0.00918733149169665,0.2575,3.367222296671897e+17,2,76.47252759477995
-0.007349865193357294,0.3025,3.9556689116242675e+17,2,76.47252759477995
-0.00551239889501797,0.43250000000000005,5.655625799264449e+17,2,76.47252759477995
-0.003674932596678647,0.63,8.238252609333185e+17,2,76.47252759477995
-0.0018374662983393236,0.7575,9.905518018364901e+17,2,76.47252759477995
0.0,0.7675000000000001,1.0036283932798762e+18,2,76.47252759477995
0.0018374662983393236,0.86,1.1245868641311967e+18,2,76.47252759477995
0.003674932596678647,1.3,1.699956887640181e+18,2,76.47252759477995
0.00551239889501797,1.28,1.673803704753409e+18,2,76.47252759477995
0.007349865193357294,1.12,1.464578241659233e+18,2,76.47252759477995
0.00918733149169665,0.9775,1.2782368135909824e+18,2,76.47252759477995
0.011024797790035974,1.2974999999999999,1.6966877397793344e+18,2,76.47252759477995
0.012862264088375297,0.655,8.565167395417836e+17,2,76.47252759477995
0.014699730386714622,1.6800000000000002,2.1968673624888497e+18,2,76.47252759477995
0.016537196685053976,1.605,2.0987929266634542e+18,2,76.47252759477995
0.0183746629833933,1.6925000000000001,2.213213101793082e+18,2,76.47252759477995
0.020212129281732626,1.6325,2.134753553132766e+18,2,76.47252759477995
0.022049595580071947,1.5775,2.0628323001941427e+18,2,76.47252759477995
0.023887061878411272,1.2475,1.6313047825624046e+18,2,76.47252759477995
0.025724528176750628,1.2075000000000002,1.5789984167888607e+18,2,76.47252759477995
0.027561994475089953,1.4275,1.8666834285433526e+18,2,76.47252759477995
0.029399460773429274,1.555,2.0334099694465242e+18,2,76.47252759477995
0.0312369270717686,1.8350000000000002,2.3995545298613325e+18,2,76.47252759477995
0.033074393370107924,2.155,2.8180054560496845e+18,2,76.47252759477995
0.03491185966844728,2.215,2.8964650047100006e+18,2,76.47252759477995
0.0367493259667866,2.6750000000000003,3.4979882111057577e+18,2,76.47252759477995
0.03858679226512592,2.9499999999999997,3.857594475798872e+18,2,76.47252759477995
0.04042425856346525,3.8,4.969104748486683e+18,2,76.47252759477995
0.04226172486180459,4.3875,5.737354495785611e+18,2,76.47252759477995
0.044099191160143915,5.0075,6.548103165275544e+18,2,76.47252759477995
0.04593665745848325,5.4625,7.143088075949607e+18,2,76.47252759477995
0.04777412375682258,6.19,8.09441010345594e+18,2,76.47252759477995
0.0496115900551619,6.24,8.159793060672869e+18,2,76.47252759477995
0.05144905635350124,5.925000000000001,7.747880430206211e+18,2,76.47252759477995
0.053286522651840564,6.17,8.068256920569167e+18,2,76.47252759477995
0.055123988950179906,6.1175,7.99960481549139e+18,2,76.47252759477995
0.05696145524851923,6.28,8.212099426446414e+18,2,76.47252759477995
0.05879892154685855,7.035,9.199382080422057e+18,2,76.47252759477995
0.06063638784519789,7.1625,9.366108621325228e+18,2,76.47252759477995
0.06247385414353721,7.282500000000001,9.52302771864586e+18,2,76.47252759477995
0.06431132044187655,7.1925,9.405338395655387e+18,2,76.47252759477995
0.06614878674021588,7.402500000000001,9.679946815966493e+18,2,76.47252759477995
0.0679862530385552,7.220000000000001,9.4412990221247e+18,2,76.47252759477995
0.06982371933689455,7.57,9.898979722643208e+18,2,76.47252759477995
0.07166118563523387,7.025,9.186305488978672e+18,2,76.47252759477995
0.0734986519335732,7.62,9.964362679860138e+18,2,76.47252759477995
0.07533611823191252,7.98,1.0435119971822035e+19,2,76.47252759477995
0.07717358453025185,7.76,1.014743496006754e+19,2,76.47252759477995
0.0790110508285912,7.3225,9.575334084419404e+18,2,76.47252759477995
0.08084851712693052,7.767500000000001,1.0157242403650083e+19,2,76.47252759477995
0.08268598342526985,7.7675,1.0157242403650083e+19,2,76.47252759477995
0.08452344972360917,7.925000000000001,1.0363198718883412e+19,2,76.47252759477995
0.0863609160219485,8.142499999999998,1.0647614582777055e+19,2,76.47252759477995
0.08819838232028784,8.302499999999998,1.085684004587123e+19,2,76.47252759477995
0.09003584861862717,8.350000000000001,1.0918953855227318e+19,2,76.47252759477995
0.0918733149169665,7.720000000000001,1.0095128594294e+19,2,76.47252759477995
0.09371078121530582,6.862500000000001,8.973810878023649e+18,2,76.47252759477995
0.09554824751364516,6.705,8.767854562790318e+18,2,76.47252759477995
0.09738571381198449,6.987500000000001,9.137268271065974e+18,2,76.47252759477995
0.09922318011032381,7.007499999999999,9.163421453952744e+18,2,76.47252759477995
0.10106064640866315,7.0725,9.248419298334755e+18,2,76.47252759477995
0.10289811270700248,7.28,9.519758570785014e+18,2,76.47252759477995
0.10473557900534182,6.91,9.035924687379731e+18,2,76.47252759477995
0.10657304530368114,6.945,9.081692757431583e+18,2,76.47252759477995
0.10841051160202046,7.1875,9.398800099933694e+18,2,76.47252759477995
0.11024797790035981,7.359999999999999,9.6243713023321e+18,2,76.47252759477995
0.11208544419869913,7.32,9.57206493655856e+18,2,76.47252759477995
0.11392291049703845,7.4975,9.80417443467866e+18,2,76.47252759477995
