temperature_k,electrical_conductance_per_area_s_m^-2,electronic_thermal_conductance_per_area_w_k^-1_m^-2,chemical_potential_ev,transmission_direction,area_angstrom^2
50.0,407842599246985.6,463617127.4530982,0.0,1,33.98778712895642
51.75879396984924,406940747224832.6,481196642.59556663,0.0,1,33.98778712895642
53.517587939698494,406101164386073.9,498978864.89552146,0.0,1,33.98778712895642
55.27638190954774,405321972240096.06,516954000.55279434,0.0,1,33.98778712895642
57.03517587939699,404601174143953.4,535111882.0804803,0.0,1,33.98778712895642
58.79396984924623,403936683614729.8,553442196.3680758,0.0,1,33.98778712895642
60.552763819095475,403326349944714.1,571934667.5303594,0.0,1,33.98778712895642
62.311557788944725,402767981150786.8,590579201.2973269,0.0,1,33.98778712895642
64.07035175879398,402259364330226.1,609365997.1947138,0.0,1,33.98778712895642
65.82914572864321,401798283529592.7,628285634.0744197,0.0,1,33.98778712895642
67.58793969849246,401382535260191.94,647329133.7980603,0.0,1,33.98778712895642
69.34673366834171,401009941812807.44,666488007.1313521,0.0,1,33.98778712895642
71.10552763819095,400678362536600.4,685754285.217686,0.0,1,33.98778712895642
72.8643216080402,400385703253258.7,705120539.389563,0.0,1,33.98778712895642
74.62311557788945,400129923978676.8,724579891.555101,0.0,1,33.98778712895642
76.3819095477387,399909045121724.3,744126016.9625738,0.0,1,33.98778712895642
78.14070351758794,399721152323909.5,763753140.7921286,0.0,1,33.98778712895642
79.89949748743719,399564400095811.7,783456029.740872,0.0,1,33.98778712895642
81.65829145728644,399437014396723.2,803229979.5445395,0.0,1,33.98778712895642
83.41708542713567,399337294293561.2,823070799.2054334,0.0,1,33.98778712895642
85.17587939698493,399263612824266.94,842974792.562345,0.0,1,33.98778712895642
86.93467336683418,399214417179927.75,862938737.7350799,0.0,1,33.98778712895642
88.69346733668343,399188228309043.0,882959864.8967857,0.0,1,33.98778712895642
90.45226130653266,399183640036881.3,903035832.7654209,0.0,1,33.98778712895642
92.21105527638191,399199317782909.1,923164704.1566838,0.0,1,33.98778712895642
93.96984924623115,399233996949900.3,943344920.9008989,0.0,1,33.98778712895642
95.7286432160804,399286481049607.94,963575278.3928778,0.0,1,33.98778712895642
97.48743718592965,399355639621853.25,983854900.0147054,0.0,1,33.98778712895642
99.2462311557789,399440405996533.6,1004183211.645322,0.0,1,33.98778712895642
101.00502512562815,399539774941388.4,1024559916.4466877,0.0,1,33.98778712895642
102.76381909547739,399652800232348.94,1044984970.0937818,0.0,1,33.98778712895642
104.52261306532664,399778592177913.56,1065458556.5941895,0.0,1,33.98778712895642
106.28140703517587,399916315124187.5,1085981064.8225994,0.0,1,33.98778712895642
108.04020100502512,400065184962971.8,1106553065.876006,0.0,1,33.98778712895642
109.79899497487438,400224466661532.8,1127175291.3368948,0.0,1,33.98778712895642
111.55778894472363,400393471829387.75,1147848612.514211,0.0,1,33.98778712895642
113.31658291457288,400571556334566.0,1168574020.7155957,0.0,1,33.98778712895642
115.07537688442211,400758117979304.0,1189352608.589256,0.0,1,33.98778712895642
116.83417085427136,400952594242966.7,1210185552.5599945,0.0,1,33.98778712895642
118.5929648241206,401154460098126.44,1231074096.3714197,0.0,1,33.98778712895642
120.35175879396985,401363225904139.6,1252019535.735151,0.0,1,33.98778712895642
122.1105527638191,401578435381197.56,1273023204.0779781,0.0,1,33.98778712895642
123.86934673366835,401799663666687.94,1294086459.3693683,0.0,1,33.98778712895642
125.62814070351759,402026515454731.7,1315210672.0043933,0.0,1,33.98778712895642
127.38693467336684,402258623218960.6,1336397213.7110124,0.0,1,33.98778712895642
129.1457286432161,402495645517933.8,1357647447.4456396,0.0,1,33.98778712895642
130.90452261306532,402737265382050.1,1378962718.2369392,0.0,1,33.98778712895642
132.66331658291458,402983188780371.06,1400344344.934742,0.0,1,33.98778712895642
134.42211055276383,403233143165423.94,1421793612.8187892,0.0,1,33.98778712895642
136.18090452261305,403486876093781.56,1443311767.020589,0.0,1,33.98778712895642
