# meta_json: {"summary": {"has_transmission_per_m2": true, "n_temperature_points": 401, "temperature_max_k": 400.0, "temperature_min_k": 0.0, "transmission_metadata": {"atom_symbols": ["N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[2.9399421782000004, -5.0921292238, 0.0], [2.9399421782000004, 5.0921292238, 0.0], [0.0, 0.0, 5.78035016]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 2.9434289974214144e-19}, "transmission_path": "/home/zhouhb/Desktop/workspace/TaN/phonon_hybrid/N25%/y/transmission.tsv"}}
# temperature_K	conductance_W_per_K	conductance_per_area_W_per_m2K
0.00000000	0.000000000000e+00	0.000000000000e+00
1.00000000	1.999254824247e-14	6.792264484718e+04
2.00000000	4.836555837708e-14	1.643170547666e+05
3.00000000	7.675238656387e-14	2.607584101098e+05
4.00000000	1.054061114467e-13	3.581065197736e+05
5.00000000	1.353665513797e-13	4.598940606289e+05
6.00000000	1.685760796707e-13	5.727200480063e+05
7.00000000	2.075575005002e-13	7.051554519644e+05
8.00000000	2.550886634045e-13	8.666377331606e+05
9.00000000	3.139090968087e-13	1.066474160184e+06
10.00000000	3.864666975031e-13	1.312981212870e+06
11.00000000	4.747578718981e-13	1.612941478507e+06
12.00000000	5.802753067107e-13	1.971426208069e+06
13.00000000	7.040328309486e-13	2.391879782272e+06
14.00000000	8.466251095895e-13	2.876322514765e+06
15.00000000	1.008291105631e-12	3.425566257974e+06
16.00000000	1.188966717162e-12	4.039393232190e+06
17.00000000	1.388324221979e-12	4.716690034632e+06
18.00000000	1.605802189316e-12	5.455549261500e+06
19.00000000	1.840630897568e-12	6.253355862093e+06
20.00000000	2.091857239793e-12	7.106871752727e+06
21.00000000	2.358371281894e-12	8.012326045438e+06
22.00000000	2.638934991754e-12	8.965512652304e+06
23.00000000	2.932212538946e-12	9.961893225603e+06
24.00000000	3.236800998943e-12	1.099670147226e+07
25.00000000	3.551260161825e-12	1.206504442586e+07
26.00000000	3.874140287257e-12	1.316199674139e+07
27.00000000	4.204006928895e-12	1.428268503361e+07
28.00000000	4.539462273727e-12	1.542236037528e+07
29.00000000	4.879162743968e-12	1.657645809783e+07
30.00000000	5.221832859677e-12	1.774064488816e+07
31.00000000	5.566275548155e-12	1.891085381381e+07
32.00000000	5.911379213084e-12	2.008330833957e+07
33.00000000	6.256121950359e-12	2.125453665042e+07
34.00000000	6.599573329443e-12	2.242137770344e+07
35.00000000	6.940894159599e-12	2.358098043364e+07
36.00000000	7.279334639328e-12	2.473079746685e+07
37.00000000	7.614231252786e-12	2.586857457563e+07
38.00000000	7.945002735092e-12	2.699233697179e+07
39.00000000	8.271145383878e-12	2.810037337787e+07
40.00000000	8.592227950380e-12	2.919121867015e+07
41.00000000	8.907886301905e-12	3.026363574494e+07
42.00000000	9.217818009819e-12	3.131659713176e+07
43.00000000	9.521776983914e-12	3.234926676423e+07
44.00000000	9.819568245318e-12	3.336098222149e+07
45.00000000	1.011104290576e-11	3.435123767081e+07
46.00000000	1.039609340085e-11	3.531966767318e+07
47.00000000	1.067464900859e-11	3.626603195775e+07
48.00000000	1.094667167096e-11	3.719020122634e+07
49.00000000	1.121215212631e-11	3.809214401344e+07
50.00000000	1.147110635196e-11	3.897191460030e+07
51.00000000	1.172357231051e-11	3.982964196106e+07
52.00000000	1.196960698912e-11	4.066551970373e+07
53.00000000	1.220928371756e-11	4.147979695877e+07
54.00000000	1.244268974928e-11	4.227277016084e+07
55.00000000	1.266992408816e-11	4.304477566558e+07
56.00000000	1.289109554341e-11	4.379618314117e+07
57.00000000	1.310632099479e-11	4.452738967467e+07
58.00000000	1.331572385084e-11	4.523881453401e+07
59.00000000	1.351943268332e-11	4.593089452868e+07
60.00000000	1.371758002193e-11	4.660407991478e+07
61.00000000	1.391030129409e-11	4.725883079319e+07
62.00000000	1.409773389583e-11	4.789561395290e+07
63.00000000	1.428001638058e-11	4.851490011509e+07
64.00000000	1.445728775382e-11	4.911716153672e+07
65.00000000	1.462968686246e-11	4.970286993598e+07
66.00000000	1.479735186878e-11	5.027249470514e+07
67.00000000	1.496041979974e-11	5.082650137932e+07
68.00000000	1.511902616323e-11	5.136535033280e+07
69.00000000	1.527330462372e-11	5.188949567699e+07
70.00000000	1.542338673042e-11	5.239938433687e+07
71.00000000	1.556940169180e-11	5.289545528510e+07
72.00000000	1.571147619104e-11	5.337813891485e+07
73.00000000	1.584973423734e-11	5.384785653474e+07
74.00000000	1.598429704874e-11	5.430501997074e+07
75.00000000	1.611528296254e-11	5.475003126169e+07
76.00000000	1.624280736966e-11	5.518328243653e+07
77.00000000	1.636698267003e-11	5.560515536257e+07
78.00000000	1.648791824608e-11	5.601602165542e+07
79.00000000	1.660572045188e-11	5.641624264225e+07
80.00000000	1.672049261586e-11	5.680616937086e+07
81.00000000	1.683233505509e-11	5.718614265821e+07
82.00000000	1.694134509939e-11	5.755649317252e+07
83.00000000	1.704761712394e-11	5.791754154380e+07
84.00000000	1.715124258886e-11	5.826959849850e+07
85.00000000	1.725231008476e-11	5.861296501417e+07
86.00000000	1.735090538316e-11	5.894793249084e+07
87.00000000	1.744711149092e-11	5.927478293584e+07
88.00000000	1.754100870790e-11	5.959378915974e+07
89.00000000	1.763267468713e-11	5.990521498083e+07
90.00000000	1.772218449698e-11	6.020931543621e+07
91.00000000	1.780961068470e-11	6.050633699778e+07
92.00000000	1.789502334099e-11	6.079651779154e+07
93.00000000	1.797849016512e-11	6.108008781890e+07
94.00000000	1.806007653038e-11	6.135726917892e+07
95.00000000	1.813984554942e-11	6.162827629039e+07
96.00000000	1.821785813936e-11	6.189331611301e+07
97.00000000	1.829417308639e-11	6.215258836688e+07
98.00000000	1.836884710974e-11	6.240628574981e+07
99.00000000	1.844193492480e-11	6.265459415177e+07
100.00000000	1.851348930531e-11	6.289769286615e+07
101.00000000	1.858356114452e-11	6.313575479754e+07
102.00000000	1.865219951515e-11	6.336894666558e+07
103.00000000	1.871945172826e-11	6.359742920471e+07
104.00000000	1.878536339074e-11	6.382135735974e+07
105.00000000	1.884997846161e-11	6.404088047690e+07
106.00000000	1.891333930688e-11	6.425614249043e+07
107.00000000	1.897548675313e-11	6.446728210451e+07
108.00000000	1.903646013972e-11	6.467443297053e+07
109.00000000	1.909629736955e-11	6.487772385977e+07
110.00000000	1.915503495853e-11	6.507727883128e+07
111.00000000	1.921270808358e-11	6.527321739511e+07
112.00000000	1.926935062938e-11	6.546565467099e+07
113.00000000	1.932499523365e-11	6.565470154224e+07
114.00000000	1.937967333116e-11	6.584046480531e+07
115.00000000	1.943341519640e-11	6.602304731463e+07
116.00000000	1.948624998492e-11	6.620254812326e+07
117.00000000	1.953820577343e-11	6.637906261897e+07
118.00000000	1.958930959865e-11	6.655268265622e+07
119.00000000	1.963958749487e-11	6.672349668387e+07
120.00000000	1.968906453036e-11	6.689158986886e+07
121.00000000	1.973776484261e-11	6.705704421578e+07
122.00000000	1.978571167235e-11	6.721993868267e+07
123.00000000	1.983292739651e-11	6.738034929289e+07
124.00000000	1.987943356008e-11	6.753834924332e+07
125.00000000	1.992525090687e-11	6.769400900896e+07
126.00000000	1.997039940926e-11	6.784739644391e+07
127.00000000	2.001489829691e-11	6.799857687902e+07
128.00000000	2.005876608454e-11	6.814761321613e+07
129.00000000	2.010202059869e-11	6.829456601909e+07
130.00000000	2.014467900359e-11	6.843949360163e+07
131.00000000	2.018675782611e-11	6.858245211214e+07
132.00000000	2.022827297989e-11	6.872349561553e+07
133.00000000	2.026923978852e-11	6.886267617215e+07
134.00000000	2.030967300797e-11	6.900004391396e+07
135.00000000	2.034958684824e-11	6.913564711794e+07
136.00000000	2.038899499418e-11	6.926953227697e+07
137.00000000	2.042791062557e-11	6.940174416801e+07
138.00000000	2.046634643652e-11	6.953232591801e+07
139.00000000	2.050431465412e-11	6.966131906726e+07
140.00000000	2.054182705643e-11	6.978876363053e+07
141.00000000	2.057889498983e-11	6.991469815599e+07
142.00000000	2.061552938570e-11	7.003915978187e+07
143.00000000	2.065174077650e-11	7.016218429115e+07
144.00000000	2.068753931128e-11	7.028380616418e+07
145.00000000	2.072293477056e-11	7.040405862930e+07
146.00000000	2.075793658073e-11	7.052297371167e+07
147.00000000	2.079255382783e-11	7.064058228020e+07
148.00000000	2.082679527087e-11	7.075691409277e+07
149.00000000	2.086066935466e-11	7.087199783972e+07
150.00000000	2.089418422210e-11	7.098586118571e+07
151.00000000	2.092734772602e-11	7.109853081000e+07
152.00000000	2.096016744065e-11	7.121003244518e+07
153.00000000	2.099265067251e-11	7.132039091448e+07
154.00000000	2.102480447103e-11	7.142963016756e+07
155.00000000	2.105663563865e-11	7.153777331505e+07
156.00000000	2.108815074060e-11	7.164484266166e+07
157.00000000	2.111935611429e-11	7.175085973805e+07
158.00000000	2.115025787830e-11	7.185584533150e+07
159.00000000	2.118086194107e-11	7.195981951536e+07
160.00000000	2.121117400925e-11	7.206280167733e+07
161.00000000	2.124119959567e-11	7.216481054673e+07
162.00000000	2.127094402706e-11	7.226586422058e+07
163.00000000	2.130041245145e-11	7.236598018877e+07
164.00000000	2.132960984526e-11	7.246517535820e+07
165.00000000	2.135854102013e-11	7.256346607594e+07
166.00000000	2.138721062950e-11	7.266086815153e+07
167.00000000	2.141562317486e-11	7.275739687835e+07
168.00000000	2.144378301185e-11	7.285306705422e+07
169.00000000	2.147169435601e-11	7.294789300105e+07
170.00000000	2.149936128842e-11	7.304188858387e+07
171.00000000	2.152678776101e-11	7.313506722897e+07
172.00000000	2.155397760173e-11	7.322744194140e+07
173.00000000	2.158093451945e-11	7.331902532169e+07
174.00000000	2.160766210874e-11	7.340982958198e+07
175.00000000	2.163416385436e-11	7.349986656147e+07
176.00000000	2.166044313570e-11	7.358914774119e+07
177.00000000	2.168650323088e-11	7.367768425832e+07
178.00000000	2.171234732084e-11	7.376548691973e+07
179.00000000	2.173797849317e-11	7.385256621516e+07
180.00000000	2.176339974577e-11	7.393893232974e+07
181.00000000	2.178861399048e-11	7.402459515608e+07
182.00000000	2.181362405639e-11	7.410956430579e+07
183.00000000	2.183843269319e-11	7.419384912060e+07
184.00000000	2.186304257423e-11	7.427745868299e+07
185.00000000	2.188745629957e-11	7.436040182639e+07
186.00000000	2.191167639885e-11	7.444268714497e+07
187.00000000	2.193570533403e-11	7.452432300301e+07
188.00000000	2.195954550206e-11	7.460531754391e+07
189.00000000	2.198319923741e-11	7.468567869878e+07
190.00000000	2.200666881451e-11	7.476541419476e+07
191.00000000	2.202995645007e-11	7.484453156290e+07
192.00000000	2.205306430533e-11	7.492303814580e+07
193.00000000	2.207599448819e-11	7.500094110484e+07
194.00000000	2.209874905529e-11	7.507824742722e+07
195.00000000	2.212133001394e-11	7.515496393260e+07
196.00000000	2.214373932404e-11	7.523109727954e+07
197.00000000	2.216597889989e-11	7.530665397164e+07
198.00000000	2.218805061189e-11	7.538164036343e+07
199.00000000	2.220995628823e-11	7.545606266600e+07
200.00000000	2.223169771649e-11	7.552992695242e+07
201.00000000	2.225327664511e-11	7.560323916291e+07
