# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[2.9399421782000004, -5.0921292238, 0.0], [2.9399421782000004, 5.0921292238, 0.0], [0.0, 0.0, 5.78035016]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 2.9434289974214144e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
1.9078993958e-03	6.27668749	209.36775829	4.241166243194e-38	1.440893001635e-19
1.9202084242e-03	6.31718225	210.71851802	1.289000694183e-38	4.379248472827e-20
1.9325174525e-03	6.35767700	212.06927775	4.169656837055e-39	1.416598409782e-20
1.9448264809e-03	6.39817176	213.42003748	1.437454458396e-39	4.883605005098e-21
1.9571355092e-03	6.43866652	214.77079721	5.448166671264e-40	1.850959094321e-21
1.9694445376e-03	6.47916128	216.12155694	2.662539271937e-40	9.045705788283e-22
1.9817535660e-03	6.51965604	217.47231667	2.660843692276e-40	9.039945229212e-22
1.9940625943e-03	6.56015079	218.82307640	7.565820718378e-40	2.570410471938e-21
2.0063716227e-03	6.60064555	220.17383613	5.471619419470e-39	1.858926926474e-20
2.0186806510e-03	6.64114031	221.52459586	9.391860971601e-38	3.190789035451e-19
2.0309896794e-03	6.68163507	222.87535559	3.702296863742e-36	1.257817622571e-17
2.0432987078e-03	6.72212983	224.22611532	4.018593118239e-34	1.365276051082e-15
2.0556077361e-03	6.76262458	225.57687506	2.489865250947e-31	8.459063402339e-13
2.0679167645e-03	6.80311934	226.92763479	1.253906501892e-24	4.260019531611e-06
2.0802257928e-03	6.84361410	228.27839452	7.556115752033e-08	2.567113308543e+11
2.0925348212e-03	6.88410886	229.62915425	2.922813131389e-13	9.929959696494e+05
2.1048438496e-03	6.92460362	230.97991398	3.462864519800e-17	1.176472924210e+02
2.1171528779e-03	6.96509837	232.33067371	8.691907325279e-28	2.952986918622e-09
2.1294619063e-03	7.00559313	233.68143344	4.153243496177e-32	1.411022144518e-13
2.1417709346e-03	7.04608789	235.03219317	8.009366921974e-35	2.721100773618e-16
2.1540799630e-03	7.08658265	236.38295290	7.971413805111e-37	2.708206589014e-18
2.1663889914e-03	7.12707741	237.73371263	2.005733664453e-38	6.814275683938e-20
2.1786980197e-03	7.16757216	239.08447236	9.251935112450e-40	3.143250651045e-21
2.1910070481e-03	7.20806692	240.43523210	1.953933525909e-09	6.638289993135e+09
2.2033160764e-03	7.24856168	241.78599183	6.436590279755e-42	2.186765940471e-23
2.2156251048e-03	7.28905644	243.13675156	8.135871350953e-43	2.764079363926e-24
2.2279341332e-03	7.32955120	244.48751129	1.387225879880e-43	4.712958529306e-25
2.2402431615e-03	7.37004595	245.83827102	9.865403540490e-44	3.351670296492e-25
2.2525521899e-03	7.41054071	247.18903075	6.243808443138e-43	2.121270276473e-24
2.2648612182e-03	7.45103547	248.53979048	9.453430925673e-42	3.211706799775e-23
2.2771702466e-03	7.49153023	249.89055021	3.929170847661e-40	1.334895746119e-21
2.2894792750e-03	7.53202499	251.24130994	1.012914655420e-37	3.441274297111e-19
2.3017883033e-03	7.57251974	252.59206967	1.847178249679e-33	6.275599823531e-15
2.3140973317e-03	7.61301450	253.94282940	8.929793109391e-03	3.033806189045e+16
2.3264063600e-03	7.65350926	255.29358914	1.367425973362e-17	4.645690365081e+01
2.3387153884e-03	7.69400402	256.64434887	9.107214893878e-30	3.094083431894e-11
2.3510244168e-03	7.73449878	257.99510860	2.189915973783e-37	7.440016306496e-19
2.3633334451e-03	7.77499353	259.34586833	4.055426687366e-41	1.377789880754e-22
2.3756424735e-03	7.81548829	260.69662806	9.152359197710e-44	3.109420748973e-25
2.3879515018e-03	7.85598305	262.04738779	1.093443552047e-45	3.714863015227e-27
2.4002605302e-03	7.89647781	263.39814752	6.483331615668e-47	2.202645832920e-28
2.4125695586e-03	7.93697257	264.74890725	2.001671803957e-40	6.800475926921e-22
2.4248785869e-03	7.97746732	266.09966698	4.057880381352e-02	1.378623498276e+17
2.4371876153e-03	8.01796208	267.45042671	4.520963744628e-34	1.535951350819e-15
2.4494966436e-03	8.05845684	268.80118644	2.098185721013e-08	7.128372122621e+10
2.4618056720e-03	8.09895160	270.15194617	5.838707890230e-02	1.983641492744e+17
2.4741147004e-03	8.13944636	271.50270591	7.333162799418e-30	2.491367315414e-11
2.4864237287e-03	8.17994111	272.85346564	5.301961795467e-44	1.801287478010e-25
2.4987327571e-03	8.22043587	274.20422537	5.654637413076e-46	1.921105424330e-27
2.5110417854e-03	8.26093063	275.55498510	4.629595084643e-47	1.572857741328e-28
2.5233508138e-03	8.30142539	276.90574483	6.865485668260e-48	2.332478777057e-29
2.5356598422e-03	8.34192015	278.25650456	1.415871084820e-48	4.810277693331e-30
2.5479688705e-03	8.38241490	279.60726429	3.644544201007e-49	1.238196744070e-30
2.5602778989e-03	8.42290966	280.95802402	1.105773468310e-49	3.756752648966e-31
2.5725869272e-03	8.46340442	282.30878375	3.821835604188e-50	1.298429691199e-31
2.5848959556e-03	8.50389918	283.65954348	1.472573782098e-50	5.002919327722e-32
2.5972049840e-03	8.54439394	285.01030321	6.235245655070e-51	2.118361156506e-32
2.6095140123e-03	8.58488869	286.36106295	2.871726485708e-51	9.756398024970e-33
2.6218230407e-03	8.62538345	287.71182268	1.426643691630e-51	4.846876526934e-33
2.6341320690e-03	8.66587821	289.06258241	7.585104986432e-52	2.576962105448e-33
2.6464410974e-03	8.70637297	290.41334214	4.281558253226e-52	1.454615775334e-33
