temperature_k,electrical_conductance_per_area_s_m^-2,electronic_thermal_conductance_per_area_w_k^-1_m^-2,chemical_potential_ev,transmission_direction,area_angstrom^2
50.0,83477578740726.16,208956704.15877607,0.0,2,8.496948967102723
51.75879396984924,86072214803241.9,223969775.92679217,0.0,2,8.496948967102723
53.517587939698494,88735047784552.25,239378182.60624748,0.0,2,8.496948967102723
55.27638190954774,91461149042588.83,255180052.75101385,0.0,2,8.496948967102723
57.03517587939699,94245704406174.34,271377552.5624494,0.0,2,8.496948967102723
58.79396984924623,97084048548678.06,287976387.4643143,0.0,2,8.496948967102723
60.552763819095475,99971690778441.23,304985285.04082114,0.0,2,8.496948967102723
62.311557788944725,102904333454621.0,322415481.4019363,0.0,2,8.496948967102723
64.07035175879398,105877884163558.8,340280226.4589554,0.0,2,8.496948967102723
65.82914572864321,108888462695969.95,358594318.3342089,0.0,2,8.496948967102723
67.58793969849246,111932403759731.2,377373673.0786205,0.0,2,8.496948967102723
69.34673366834171,115006256254382.19,396634932.8590681,0.0,2,8.496948967102723
71.10552763819095,118106779826914.2,416395113.61678874,0.0,2,8.496948967102723
72.8643216080402,121230939327454.8,436671291.70911974,0.0,2,8.496948967102723
74.62311557788945,124375897690180.48,457480328.0710211,0.0,2,8.496948967102723
76.3819095477387,127539007680337.38,478838627.8370843,0.0,2,8.496948967102723
78.14070351758794,130717802873013.97,500761933.0420665,0.0,2,8.496948967102723
79.89949748743719,133909988163223.42,523265145.88501763,0.0,2,8.496948967102723
81.65829145728644,137113430049492.19,546362180.0357709,0.0,2,8.496948967102723
83.41708542713567,140326146883911.94,570065837.5365487,0.0,2,8.496948967102723
85.17587939698493,143546299239758.1,594387708.9725446,0.0,2,8.496948967102723
86.93467336683418,146772180512547.22,619338094.7304893,0.0,2,8.496948967102723
88.69346733668343,150002207841022.53,644925945.318088,0.0,2,8.496948967102723
90.45226130653266,153234913410277.44,671158818.8699139,0.0,2,8.496948967102723
92.21105527638191,156468936179362.56,698042854.1110896,0.0,2,8.496948967102723
93.96984924623115,159703014059637.1,725582757.1857717,0.0,2,8.496948967102723
95.7286432160804,162935976557248.53,753781800.8818928,0.0,2,8.496948967102723
97.48743718592965,166166737882955.84,782641834.8967102,0.0,2,8.496948967102723
99.2462311557789,169394290524600.78,812163305.890222,0.0,2,8.496948967102723
