# meta_json: {"atom_symbols": ["N", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[1.4699710891, -2.5460646119, 0.0], [1.4699710891, 2.5460646119, 0.0], [0.0, 0.0, 2.89017508]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 3, "transverse_area_m2": 7.485282740947223e-20}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
5.1876228770e-03	17.06645941	569.27580929	8.020255249610e-01	1.071469913319e+19
5.2263364805e-03	17.19382105	573.52413622	7.679939554840e-01	1.026005272029e+19
5.2650500841e-03	17.32118269	577.77246316	8.008805702526e-01	1.069940305490e+19
5.3037636877e-03	17.44854433	582.02079009	8.863569307673e-01	1.184132866376e+19
5.3424772912e-03	17.57590596	586.26911703	7.606271181876e-01	1.016163509799e+19
5.3811908948e-03	17.70326760	590.51744396	6.120480655538e-01	8.176685994849e+18
5.4199044983e-03	17.83062924	594.76577090	3.874388589098e-01	5.176008339542e+18
5.4586181019e-03	17.95799088	599.01409783	2.591618628262e-01	3.462285551466e+18
5.4973317055e-03	18.08535251	603.26242477	1.605128035161e-01	2.144378630323e+18
5.5360453090e-03	18.21271415	607.51075170	9.592348270761e-02	1.281494447536e+18
5.5747589126e-03	18.34007579	611.75907864	7.832597819163e-02	1.046399727336e+18
5.6134725161e-03	18.46743743	616.00740557	2.738803909894e-02	3.658918446610e+17
5.6521861197e-03	18.59479906	620.25573251	2.731627669673e-02	3.649331313472e+17
5.6908997233e-03	18.72216070	624.50405944	2.517884099588e-30	3.363779548118e-11
5.7296133268e-03	18.84952234	628.75238638	9.195327629464e-71	1.228454281247e-51
5.7683269304e-03	18.97688398	633.00071331	4.622181768585e-88	6.175026286316e-69
