# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[2.9399421782000004, -5.0921292238, 0.0], [2.9399421782000004, 5.0921292238, 0.0], [0.0, 0.0, 5.78035016]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 3, "transverse_area_m2": 2.99411309637889e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
5.3654418866e-04	1.76514559	58.87891901	1.091979727245e-01	3.647089111514e+17
5.4796002246e-04	1.80270187	60.13166197	1.774482331067e-01	5.926570820632e+17
5.5937585626e-04	1.84025816	61.38440492	1.972096523145e-01	6.586579930897e+17
5.7079169006e-04	1.87781445	62.63714788	2.304154831694e-01	7.695617224616e+17
5.8220752386e-04	1.91537074	63.88989084	2.619554689085e-01	8.749017170572e+17
5.9362335767e-04	1.95292703	65.14263380	2.625229547663e-01	8.767970558086e+17
6.0503919147e-04	1.99048332	66.39537675	2.628869382755e-01	8.780127196714e+17
6.1645502527e-04	2.02803961	67.64811971	2.630515491457e-01	8.785625014094e+17
6.2787085907e-04	2.06559590	68.90086267	2.938444167214e-01	9.814072056154e+17
6.3928669287e-04	2.10315219	70.15360563	2.614343533845e-01	8.731612499896e+17
6.5070252667e-04	2.14070848	71.40634858	1.896279885083e-01	6.333360912040e+17
6.6211836047e-04	2.17826476	72.65909154	1.706554757224e-01	5.699700386361e+17
6.7353419428e-04	2.21582105	73.91183450	3.156235186576e-01	1.054146949356e+18
6.8495002808e-04	2.25337734	75.16457746	3.468647596341e-01	1.158489170144e+18
6.9636586188e-04	2.29093363	76.41732041	1.366418409258e+00	4.563683352211e+18
7.0778169568e-04	2.32848992	77.67006337	4.752000632887e-01	1.587114607873e+18
7.1919752948e-04	2.36604621	78.92280633	4.248875013449e-01	1.419076326338e+18
7.3061336328e-04	2.40360250	80.17554929	4.733057827124e-01	1.580787924427e+18
7.4202919708e-04	2.44115879	81.42829225	4.309406632986e-01	1.439293204454e+18
7.5344503088e-04	2.47871508	82.68103520	4.606829193863e-01	1.538628984802e+18
7.6486086469e-04	2.51627137	83.93377816	3.662117655496e-01	1.223105987521e+18
7.7627669849e-04	2.55382766	85.18652112	3.249522511478e-01	1.085303863574e+18
7.8769253229e-04	2.59138394	86.43926408	3.102015210116e-01	1.036038088831e+18
7.9910836609e-04	2.62894023	87.69200703	3.767031001928e-01	1.258145861786e+18
8.1052419989e-04	2.66649652	88.94474999	3.826445858755e-01	1.277989753755e+18
8.2194003369e-04	2.70405281	90.19749295	3.817049546080e-01	1.274851491313e+18
8.3335586749e-04	2.74160910	91.45023591	4.444089472453e-01	1.484275753587e+18
8.4477170129e-04	2.77916539	92.70297886	5.605871436242e-01	1.872297824361e+18
8.5618753510e-04	2.81672168	93.95572182	6.550360316995e-01	2.187746456511e+18
8.6760336890e-04	2.85427797	95.20846478	6.581084021274e-01	2.198007827170e+18
8.7901920270e-04	2.89183426	96.46120774	6.544751171387e-01	2.185873065150e+18
8.9043503650e-04	2.92939055	97.71395069	5.833514910730e-01	1.948328176977e+18
9.0185087030e-04	2.96694684	98.96669365	4.583711924504e-01	1.530908077603e+18
9.1326670410e-04	3.00450312	100.21943661	4.932709171236e-01	1.647469221254e+18
9.2468253790e-04	3.04205941	101.47217957	5.420726318179e-01	1.810461443402e+18
9.3609837170e-04	3.07961570	102.72492252	4.927684676971e-01	1.645791096846e+18
9.4751420551e-04	3.11717199	103.97766548	6.563357250670e-01	2.192087285750e+18
9.5893003931e-04	3.15472828	105.23040844	7.566061657211e-01	2.526979246830e+18
9.7034587311e-04	3.19228457	106.48315140	5.998054114210e-01	2.003282414904e+18
9.8176170691e-04	3.22984086	107.73589436	3.843615267045e-01	1.283724142449e+18
9.9317754071e-04	3.26739715	108.98863731	6.545929504088e-01	2.186266614980e+18
1.0045933745e-03	3.30495344	110.24138027	6.118659626074e-01	2.043563295412e+18
1.0160092083e-03	3.34250973	111.49412323	6.604439679786e-01	2.205808353657e+18
1.0274250421e-03	3.38006601	112.74686619	6.016925594409e-01	2.009585276416e+18
1.0388408759e-03	3.41762230	113.99960914	6.891212345196e-01	2.301587189051e+18
1.0502567097e-03	3.45517859	115.25235210	6.564266618527e-01	2.192391004356e+18
1.0616725435e-03	3.49273488	116.50509506	4.933662818463e-01	1.647787728670e+18
1.0730883773e-03	3.53029117	117.75783802	4.889447990370e-01	1.633020474839e+18
1.0845042111e-03	3.56784746	119.01058097	6.376428020791e-01	2.129655031569e+18
1.0959200449e-03	3.60540375	120.26332393	6.457313451312e-01	2.156669852960e+18
1.1073358787e-03	3.64296004	121.51606689	7.000513940138e-01	2.338092688818e+18
1.1187517125e-03	3.68051633	122.76880985	8.200496492600e-01	2.738873325299e+18
1.1301675463e-03	3.71807262	124.02155280	1.143476922060e+00	3.819083933214e+18
1.1415833801e-03	3.75562891	125.27429576	1.312555640949e+00	4.383787781884e+18
1.1529992139e-03	3.79318519	126.52703872	1.254619761419e+00	4.190288479537e+18
1.1644150477e-03	3.83074148	127.77978168	1.161856341246e+00	3.880469120059e+18
1.1758308815e-03	3.86829777	129.03252463	1.269444646851e+00	4.239801924604e+18
1.1872467153e-03	3.90585406	130.28526759	1.182611240995e+00	3.949788144026e+18
1.1986625491e-03	3.94341035	131.53801055	1.025551107743e+00	3.425225015659e+18
1.2100783829e-03	3.98096664	132.79075351	1.188095565447e+00	3.968105169054e+18
1.2214942167e-03	4.01852293	134.04349647	7.566583170791e-01	2.527153426483e+18
1.2329100505e-03	4.05607922	135.29623942	1.178354825593e+00	3.935572196714e+18
1.2443258843e-03	4.09363551	136.54898238	1.143781206515e+00	3.820100208969e+18
1.2557417181e-03	4.13119180	137.80172534	8.196575373829e-01	2.737563715860e+18
1.2671575519e-03	4.16874808	139.05446830	6.483343791719e-01	2.165363693028e+18
1.2785733857e-03	4.20630437	140.30721125	8.104019230238e-01	2.706651007953e+18
1.2899892195e-03	4.24386066	141.55995421	8.082025671415e-01	2.699305407398e+18
1.3014050533e-03	4.28141695	142.81269717	7.609578954755e-01	2.541513533326e+18
1.3128208871e-03	4.31897324	144.06544013	7.544790480102e-01	2.519874913618e+18
1.3242367209e-03	4.35652953	145.31818308	6.589510214932e-01	2.200822080803e+18
1.3356525547e-03	4.39408582	146.57092604	6.021809730125e-01	2.011216522652e+18
1.3470683886e-03	4.43164211	147.82366900	7.619305563769e-01	2.544762111019e+18
1.3584842224e-03	4.46919840	149.07641196	6.375406635224e-01	2.129313900311e+18
1.3699000562e-03	4.50675469	150.32915491	7.581453948276e-01	2.532120098418e+18
1.3813158900e-03	4.54431098	151.58189787	1.127597513239e+00	3.766048498980e+18
1.3927317238e-03	4.58186726	152.83464083	1.246806476044e+00	4.164192987738e+18
1.4041475576e-03	4.61942355	154.08738379	1.256311884802e+00	4.195939980763e+18
1.4155633914e-03	4.65697984	155.34012675	1.139968323119e+00	3.807365608525e+18
1.4269792252e-03	4.69453613	156.59286970	1.072873382810e+00	3.583276076336e+18
1.4383950590e-03	4.73209242	157.84561266	1.623287185111e+00	5.421596088253e+18
1.4498108928e-03	4.76964871	159.09835562	1.351857996322e+00	4.515053215448e+18
1.4612267266e-03	4.80720500	160.35109858	1.255907350668e+00	4.194588882387e+18
1.4726425604e-03	4.84476129	161.60384153	1.455741096757e+00	4.862011052681e+18
1.4840583942e-03	4.88231758	162.85658449	1.181725644040e+00	3.946830350094e+18
1.4954742280e-03	4.91987387	164.10932745	1.367855414805e+00	4.568482788642e+18
1.5068900618e-03	4.95743015	165.36207041	1.362006326947e+00	4.548947494982e+18
1.5183058956e-03	4.99498644	166.61481336	1.154349177232e+00	3.855396039073e+18
1.5297217294e-03	5.03254273	167.86755632	1.354102807242e+00	4.522550630703e+18
1.5411375632e-03	5.07009902	169.12029928	1.149123784666e+00	3.837943817340e+18
1.5525533970e-03	5.10765531	170.37304224	1.634969818035e+00	5.460614764392e+18
1.5639692308e-03	5.14521160	171.62578519	1.806115735773e+00	6.032222824037e+18
1.5753850646e-03	5.18276789	172.87852815	1.427386927397e+00	4.767311325424e+18
1.5868008984e-03	5.22032418	174.13127111	1.475567640817e+00	4.928229473367e+18
1.5982167322e-03	5.25788047	175.38401407	1.133255035977e+00	3.784943986745e+18
1.6096325660e-03	5.29543676	176.63675702	1.149233279039e+00	3.838309516192e+18
1.6210483998e-03	5.33299305	177.88949998	1.423706304559e+00	4.755018460327e+18
1.6324642336e-03	5.37054933	179.14224294	1.527099908038e+00	5.100341432943e+18
1.6438800674e-03	5.40810562	180.39498590	1.027441495705e+00	3.431538698213e+18
1.6552959012e-03	5.44566191	181.64772886	1.364946642044e+00	4.558767815733e+18
1.6667117350e-03	5.48321820	182.90047181	1.422310821282e+00	4.750357703594e+18
1.6781275688e-03	5.52077449	184.15321477	1.808127780931e+00	6.038942827903e+18
1.6895434026e-03	5.55833078	185.40595773	1.541498134762e+00	5.148429886055e+18
1.7009592364e-03	5.59588707	186.65870069	1.148668008614e+00	3.836421576736e+18
1.7123750702e-03	5.63344336	187.91144364	1.094073770402e+00	3.654082979448e+18
1.7237909040e-03	5.67099965	189.16418660	1.475794280133e+00	4.928986423117e+18
1.7352067378e-03	5.70855594	190.41692956	1.047089338172e+00	3.497160275738e+18
1.7466225716e-03	5.74611222	191.66967252	1.157945723674e+00	3.867408098495e+18
1.7580384054e-03	5.78366851	192.92241547	8.807019681300e-01	2.941445228623e+18
1.7694542392e-03	5.82122480	194.17515843	9.296636477369e-01	3.104971715535e+18
1.7808700730e-03	5.85878109	195.42790139	5.507135445487e-01	1.839321117211e+18
1.7922859068e-03	5.89633738	196.68064435	6.028038553073e-01	2.013296879254e+18
1.8037017406e-03	5.93389367	197.93338730	5.965039720018e-01	1.992255979653e+18
1.8151175744e-03	5.97144996	199.18613026	1.061743225907e+00	3.546102607785e+18
1.8265334082e-03	6.00900625	200.43887322	9.904968236603e-01	3.308147661016e+18
1.8379492420e-03	6.04656254	201.69161618	1.090838347632e+00	3.643277032359e+18
1.8493650758e-03	6.08411883	202.94435913	9.270766502648e-01	3.096331435796e+18
1.8607809096e-03	6.12167512	204.19710209	9.142293409634e-01	3.053422871932e+18
1.8721967434e-03	6.15923140	205.44984505	1.284695415587e+00	4.290737771865e+18
1.8836125772e-03	6.19678769	206.70258801	1.476288460533e+00	4.930636929910e+18
1.8950284110e-03	6.23434398	207.95533097	1.038197437220e+00	3.467462329581e+18
1.9064442448e-03	6.27190027	209.20807392	1.196092163340e+00	3.994812903982e+18
1.9178600786e-03	6.30945656	210.46081688	8.709453284490e-01	2.908859152656e+18
1.9292759124e-03	6.34701285	211.71355984	9.292643391490e-01	3.103638069894e+18
1.9406917462e-03	6.38456914	212.96630280	1.135577816726e+00	3.792701812432e+18
1.9521075800e-03	6.42212543	214.21904575	1.113075085174e+00	3.717545227402e+18
1.9635234138e-03	6.45968172	215.47178871	5.874966345141e-01	1.962172488489e+18
