temperature_k,electrical_conductance_per_area_s_m^-2,electronic_thermal_conductance_per_area_w_k^-1_m^-2,chemical_potential_ev,transmission_direction,area_angstrom^2
50.0,85395995469577.03,130394510.15764678,0.0,1,76.47252759477995
51.75879396984924,85845228950226.6,140861080.41169798,0.0,1,76.47252759477995
53.517587939698494,86356706806952.97,152000744.693542,0.0,1,76.47252759477995
55.27638190954774,86930109709006.4,163810713.38057828,0.0,1,76.47252759477995
57.03517587939699,87564849910754.03,176285328.60943696,0.0,1,76.47252759477995
58.79396984924623,88260119257005.97,189416433.18905112,0.0,1,76.47252759477995
60.552763819095475,89014929118804.84,203193740.7310003,0.0,1,76.47252759477995
62.311557788944725,89828143593846.23,217605196.11012673,0.0,1,76.47252759477995
64.07035175879398,90698507109884.75,232637316.9754525,0.0,1,76.47252759477995
65.82914572864321,91624667394332.56,248275508.98303473,0.0,1,76.47252759477995
67.58793969849246,92605194619186.64,264504349.50141916,0.0,1,76.47252759477995
69.34673366834171,93638597396667.97,281307836.5732332,0.0,1,76.47252759477995
71.10552763819095,94723336186102.4,298669601.7760912,0.0,1,76.47252759477995
72.8643216080402,95857834574857.75,316573087.22929907,0.0,1,76.47252759477995
74.62311557788945,97040488813688.2,335001688.2954684,0.0,1,76.47252759477995
76.3819095477387,98269675917746.81,353938864.51518154,0.0,1,76.47252759477995
78.14070351758794,99543760587014.58,373368221.99937177,0.0,1,76.47252759477995
79.89949748743719,100861101152310.92,393273570.9157658,0.0,1,76.47252759477995
81.65829145728644,102220054713896.05,413638961.8804906,0.0,1,76.47252759477995
83.41708542713567,103618981607628.23,434448705.0465677,0.0,1,76.47252759477995
85.17587939698493,105056249307538.7,455687375.51104164,0.0,1,76.47252759477995
86.93467336683418,106530235852526.75,477339808.38320196,0.0,1,76.47252759477995
88.69346733668343,108039332867807.77,499391086.50494653,0.0,1,76.47252759477995
90.45226130653266,109581948238027.75,521826523.42253727,0.0,1,76.47252759477995
