# meta_json: {"atom_symbols": ["N", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[1.4699710891, -2.5460646119, 0.0], [1.4699710891, 2.5460646119, 0.0], [0.0, 0.0, 2.89017508]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 1, "transverse_area_m2": 7.358572493553535e-20}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
3.9100739595e-03	12.86352538	429.08102043	2.329789937998e-128	3.166089537120e-109
3.9487875631e-03	12.99088702	433.32934737	3.919541311756e-125	5.326496837790e-106
3.9875011666e-03	13.11824865	437.57767430	1.072797476712e-121	1.457888031479e-102
4.0262147702e-03	13.24561029	441.82600124	5.058797950258e-118	6.874700160513e-99
4.0649283738e-03	13.37297193	446.07432817	4.408848372212e-114	5.991445183254e-95
4.1036419773e-03	13.50033357	450.32265511	7.750803049728e-110	1.053302533408e-90
4.1423555809e-03	13.62769520	454.57098204	3.071854658646e-105	4.174525237520e-86
4.1810691844e-03	13.75505684	458.81930898	3.172610811409e-100	4.311448741163e-81
4.2197827880e-03	13.88241848	463.06763591	1.037692318821e-94	1.410181553189e-75
4.2584963916e-03	14.00978012	467.31596285	1.413011554979e-88	1.920225092866e-69
4.2972099951e-03	14.13714175	471.56428978	1.202291938671e-81	1.633865725621e-62
4.3359235987e-03	14.26450339	475.81261672	1.229159612149e-73	1.670377798447e-54
4.3746372022e-03	14.39186503	480.06094365	4.985631324255e-64	6.775269698875e-45
4.4133508058e-03	14.51922667	484.30927059	1.254303262774e-51	1.704546994506e-32
4.4520644094e-03	14.64658830	488.55759752	3.148265312135e-31	4.278364200248e-12
4.4907780129e-03	14.77394994	492.80592446	5.432434119468e-02	7.382456480829e+17
4.5294916165e-03	14.90131158	497.05425139	1.358838836582e-01	1.846606577257e+18
4.5682052200e-03	15.02867322	501.30257833	2.038754553558e-01	2.770584315563e+18
4.6069188236e-03	15.15603485	505.55090526	2.148642373384e-01	2.919917382436e+18
4.6456324271e-03	15.28339649	509.79923220	3.731803298133e-01	5.071368531604e+18
4.6843460307e-03	15.41075813	514.04755913	4.432387540051e-01	6.023433952623e+18
4.7230596343e-03	15.53811977	518.29588607	5.498878965422e-01	7.472752317436e+18
4.7617732378e-03	15.66548140	522.54421300	6.708250943121e-01	9.116239527432e+18
4.8004868414e-03	15.79284304	526.79253994	1.022539359591e+00	1.389589299401e+19
4.8392004449e-03	15.92020468	531.04086687	1.149307889442e+00	1.561862562948e+19
4.8779140485e-03	16.04756632	535.28919381	1.235368278328e+00	1.678815122648e+19
4.9166276521e-03	16.17492795	539.53752074	1.238991125537e+00	1.683738424296e+19
4.9553412556e-03	16.30228959	543.78584768	1.274520753473e+00	1.732021740072e+19
4.9940548592e-03	16.42965123	548.03417461	1.314479649813e+00	1.786324251021e+19
5.0327684627e-03	16.55701286	552.28250155	1.151204861237e+00	1.564440470275e+19
5.0714820663e-03	16.68437450	556.53082848	1.039852694443e+00	1.413117415577e+19
5.1101956699e-03	16.81173614	560.77915542	9.670115466371e-01	1.314129265539e+19
5.1489092734e-03	16.93909778	565.02748235	7.607413964384e-01	1.033816541326e+19
5.1876228770e-03	17.06645941	569.27580929	5.975617362019e-01	8.120620361156e+18
5.2263364805e-03	17.19382105	573.52413622	6.057806722609e-01	8.232312351228e+18
5.2650500841e-03	17.32118269	577.77246316	4.467073704390e-01	6.070571035759e+18
5.3037636877e-03	17.44854433	582.02079009	8.783870703533e-01	1.193692215607e+19
5.3424772912e-03	17.57590596	586.26911703	1.137016169410e+00	1.545158616575e+19
5.3811908948e-03	17.70326760	590.51744396	1.197399974756e+00	1.627217746111e+19
5.4199044983e-03	17.83062924	594.76577090	9.872979843471e-01	1.341697707282e+19
5.4586181019e-03	17.95799088	599.01409783	4.877178984691e-01	6.627887391153e+18
5.4973317055e-03	18.08535251	603.26242477	2.046049243068e-01	2.780497501194e+18
5.5360453090e-03	18.21271415	607.51075170	1.884620151256e-01	2.561121947100e+18
5.5747589126e-03	18.34007579	611.75907864	1.356562862151e-01	1.843513620800e+18
5.6134725161e-03	18.46743743	616.00740557	9.535639225380e-02	1.295854492666e+18
5.6521861197e-03	18.59479906	620.25573251	8.156028556120e-02	1.108371027569e+18
5.6908997233e-03	18.72216070	624.50405944	1.350649894903e-02	1.835478139390e+17
5.7296133268e-03	18.84952234	628.75238638	2.499421347424e-48	3.396611706433e-29
5.7683269304e-03	18.97688398	633.00071331	1.317932323242e-68	1.791016293441e-49
