# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[4.4099132673, -7.6381938357, 0.0], [4.4099132673, 7.6381938357, 0.0], [0.0, 0.0, 8.67052524]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 6.622715244198181e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
3.6263671840e-03	11.93017493	397.94780044	1.249737763094e-21	1.887047407314e-03
3.6380275286e-03	11.96853562	399.22737537	1.262708098617e-21	1.906632026378e-03
3.6496878732e-03	12.00689631	400.50695029	1.277151845420e-21	1.928441429728e-03
3.6613482179e-03	12.04525700	401.78652521	1.293150755834e-21	1.952599059679e-03
3.6730085625e-03	12.08361769	403.06610013	1.310798479674e-21	1.979246323209e-03
3.6846689072e-03	12.12197838	404.34567505	1.330202590308e-21	2.008545651232e-03
3.6963292518e-03	12.16033907	405.62524997	1.351487115500e-21	2.040684320051e-03
3.7079895965e-03	12.19869976	406.90482489	1.374795709187e-21	2.075879240606e-03
3.7196499411e-03	12.23706045	408.18439981	1.400295655308e-21	2.114383004062e-03
3.7313102857e-03	12.27542114	409.46397473	1.428182954498e-21	2.156491562504e-03
3.7429706304e-03	12.31378184	410.74354965	1.458688824698e-21	2.202554044545e-03
3.7546309750e-03	12.35214253	412.02312458	1.492088063798e-21	2.252985382551e-03
3.7662913197e-03	12.39050322	413.30269950	1.528709871494e-21	2.308282653150e-03
3.7779516643e-03	12.42886391	414.58227442	1.568951943926e-21	2.369046359499e-03
3.7896120090e-03	12.46722460	415.86184934	1.613298941644e-21	2.436008317068e-03
3.8012723536e-03	12.50558529	417.14142426	1.662346834117e-21	2.510068412761e-03
3.8129326982e-03	12.54394598	418.42099918	1.716835186313e-21	2.592343356174e-03
3.8245930429e-03	12.58230667	419.70057410	1.777690234269e-21	2.684231721764e-03
3.8362533875e-03	12.62066736	420.98014902	1.846082700230e-21	2.787501247086e-03
3.8479137322e-03	12.65902806	422.25972394	1.923505857655e-21	2.904406707415e-03
3.8595740768e-03	12.69738875	423.53929887	2.011881575046e-21	3.037850037126e-03
3.8712344215e-03	12.73574944	424.81887379	2.113705245791e-21	3.191599167189e-03
3.8828947661e-03	12.77411013	426.09844871	2.232245087192e-21	3.370588957674e-03
3.8945551107e-03	12.81247082	427.37802363	2.371817931355e-21	3.581337629506e-03
3.9062154554e-03	12.85083151	428.65759855	2.538173313533e-21	3.832526720451e-03
3.9178758000e-03	12.88919220	429.93717347	2.739031908144e-21	4.135814099124e-03
3.9295361447e-03	12.92755289	431.21674839	2.984845443561e-21	4.506981401890e-03
3.9411964893e-03	12.96591358	432.49632331	3.289876684641e-21	4.967564757557e-03
3.9528568340e-03	13.00427428	433.77589823	3.673745369145e-21	5.547189081342e-03
3.9645171786e-03	13.04263497	435.05547315	4.163657705560e-21	6.286934515579e-03
3.9761775232e-03	13.08099566	436.33504808	4.797646708221e-21	7.244229188964e-03
3.9878378679e-03	13.11935635	437.61462300	5.629319897915e-21	8.500018029382e-03
3.9994982125e-03	13.15771704	438.89419792	6.734874552079e-21	1.016935547392e-02
4.0111585572e-03	13.19607773	440.17377284	8.223555514533e-21	1.241719628779e-02
4.0228189018e-03	13.23443842	441.45334776	1.025339010324e-20	1.548215456224e-02
4.0344792465e-03	13.27279911	442.73292268	1.305509476368e-20	1.971260167817e-02
4.0461395911e-03	13.31115980	444.01249760	1.696877197782e-20	2.562207697619e-02
4.0577999357e-03	13.34952049	445.29207252	2.250085352711e-20	3.397526950419e-02
4.0694602804e-03	13.38788119	446.57164744	3.041347777605e-20	4.592297366657e-02
4.0811206250e-03	13.42624188	447.85122236	4.186648684592e-20	6.321649852392e-02
4.0927809697e-03	13.46460257	449.13079729	5.864594720474e-20	8.855272353151e-02
4.1044413143e-03	13.50296326	450.41037221	8.353698968907e-20	1.261370700820e-01
4.1161016590e-03	13.54132395	451.68994713	1.209410682148e-19	1.826155341961e-01
4.1277620036e-03	13.57968464	452.96952205	1.779139622920e-19	2.686420232968e-01
4.1394223482e-03	13.61804533	454.24909697	2.659408001933e-19	4.015585607825e-01
4.1510826929e-03	13.65640602	455.52867189	4.040265608709e-19	6.100618039177e-01
4.1627430375e-03	13.69476671	456.80824681	6.241824318245e-19	9.424871956730e-01
4.1744033822e-03	13.73312741	458.08782173	9.813720132816e-19	1.481827282460e+00
4.1860637268e-03	13.77148810	459.36739665	1.571958393535e-18	2.373585962212e+00
4.1977240715e-03	13.80984879	460.64697158	2.568777841791e-18	3.878738171691e+00
4.2093844161e-03	13.84820948	461.92654650	4.289662623403e-18	6.477196233313e+00
4.2210447607e-03	13.88657017	463.20612142	7.335371726072e-18	1.107607900324e+01
4.2327051054e-03	13.92493086	464.48569634	1.287655117990e-17	1.944300895494e+01
4.2443654500e-03	13.96329155	465.76527126	2.327305603658e-17	3.514126031158e+01
4.2560257947e-03	14.00165224	467.04484618	4.346658985884e-17	6.563258158640e+01
4.2676861393e-03	14.04001293	468.32442110	8.426057904389e-17	1.272296572281e+02
4.2793464840e-03	14.07837363	469.60399602	1.704620703517e-16	2.573900040487e+02
4.2910068286e-03	14.11673432	470.88357094	3.623520056493e-16	5.471351134518e+02
4.3026671733e-03	14.15509501	472.16314586	8.164220438431e-16	1.232760301084e+03
4.3143275179e-03	14.19345570	473.44272079	1.972026757052e-15	2.977671067437e+03
4.3259878625e-03	14.23181639	474.72229571	5.184938791616e-15	7.829022689989e+03
4.3376482072e-03	14.27017708	476.00187063	1.515696687850e-14	2.288633335365e+04
4.3493085518e-03	14.30853777	477.28144555	5.080865198351e-14	7.671876278844e+04
4.3609688965e-03	14.34689846	478.56102047	2.049185269971e-13	3.094176926550e+05
4.3726292411e-03	14.38525915	479.84059539	1.079304885321e-12	1.629701482736e+06
4.3842895858e-03	14.42361985	481.12017031	8.730341164385e-12	1.318241966093e+07
